datetime,model,kernel,max_iter,poly_degree,C,mean_accuracy_score,mean_roc_auc_score,mean_precision_score,mean_recall_score,mean_f1_score,mean_cm_TN,mean_cm_FP,mean_cm_FN,mean_cm_TP
2017-08-21 04:11:47.670429,svm,rbf,5000,0,5E-05,0.8710556903,0.5000000000,0.8600000000,0.0104490281,0.0204826778,1025.2,0.4,151.6,1.6
2017-08-21 04:11:53.815191,svm,poly,5000000,4,5E-05,0.4897418550,0.5000000000,0.0765168045,0.5019607843,0.1325796281,500.2,525.4,76.2,77.0
2017-08-21 04:12:17.349746,svm,rbf,5000,0,5E-03,0.8710556903,0.4888458520,0.8600000000,0.0104490281,0.0204826778,1025.2,0.4,151.6,1.6
2017-08-21 04:12:19.858895,svm,rbf,5000,0,1E+01,0.8707161317,0.5463878316,0.5676190476,0.0208895679,0.0402527741,1023.2,2.4,150.0,3.2
2017-08-21 04:12:21.407735,svm,rbf,5000,0,1E-02,0.8710556903,0.5000000000,0.8600000000,0.0104490281,0.0204826778,1025.2,0.4,151.6,1.6
2017-08-21 04:12:44.905236,svm,rbf,5000,0,5E-01,0.8695286845,0.5435963835,0.4850000000,0.0182751889,0.0352053940,1022.2,3.4,150.4,2.8
2017-08-21 04:13:07.253298,svm,rbf,5000,0,5E+01,0.8705463524,0.5468522915,0.5476190476,0.0208895679,0.0402205238,1023.0,2.6,150.0,3.2
2017-08-21 04:13:19.509807,svm,rbf,5000,0,1E-01,0.8702073696,0.5456126305,0.5766666667,0.0104490281,0.0203999607,1024.2,1.4,151.6,1.6
2017-08-21 04:13:23.473895,svm,rbf,5000,0,5E-02,0.8710556903,0.5410489349,0.8600000000,0.0104490281,0.0204826778,1025.2,0.4,151.6,1.6
2017-08-21 04:13:27.712158,svm,rbf,5000,0,1E+02,0.8705463524,0.5469332735,0.5476190476,0.0208895679,0.0402205238,1023.0,2.6,150.0,3.2
2017-08-21 04:13:51.323359,svm,rbf,5000,0,5E+03,0.8705463524,0.5463797903,0.5476190476,0.0208895679,0.0402205238,1023.0,2.6,150.0,3.2
2017-08-21 04:13:54.524776,svm,rbf,5000,0,5E+02,0.8705463524,0.5461215596,0.5476190476,0.0208895679,0.0402205238,1023.0,2.6,150.0,3.2
2017-08-21 04:14:01.404744,svm,rbf,5000,0,5E+04,0.8705463524,0.5458237565,0.5476190476,0.0208895679,0.0402205238,1023.0,2.6,150.0,3.2
2017-08-21 04:14:02.456604,svm,rbf,5000,0,1E+03,0.8705463524,0.5467701050,0.5476190476,0.0208895679,0.0402205238,1023.0,2.6,150.0,3.2
2017-08-21 04:14:03.731830,svm,rbf,5000,0,1E+04,0.8705463524,0.5464658641,0.5476190476,0.0208895679,0.0402205238,1023.0,2.6,150.0,3.2
2017-08-21 04:14:08.926520,svm,rbf,5000,0,1E+05,0.8705463524,0.5463772397,0.5476190476,0.0208895679,0.0402205238,1023.0,2.6,150.0,3.2
2017-08-21 04:14:10.251396,svm,rbf,5000,0,1E+07,0.8705463524,0.5463797903,0.5476190476,0.0208895679,0.0402205238,1023.0,2.6,150.0,3.2
2017-08-21 04:14:17.019942,svm,rbf,5000,0,5E+15,0.8696987513,0.5259964567,0.4583333333,0.0182921654,0.0350813844,1022.4,3.2,150.4,2.8
2017-08-21 04:14:17.138715,svm,rbf,5000,0,5E+05,0.8705463524,0.5468522915,0.5476190476,0.0208895679,0.0402205238,1023.0,2.6,150.0,3.2
2017-08-21 04:14:17.876954,svm,rbf,5000,0,1E+06,0.8705463524,0.5462962577,0.5476190476,0.0208895679,0.0402205238,1023.0,2.6,150.0,3.2
2017-08-21 04:14:19.347775,svm,rbf,5000,0,5E+06,0.8705463524,0.5462911660,0.5476190476,0.0208895679,0.0402205238,1023.0,2.6,150.0,3.2
2017-08-21 04:14:30.522188,svm,rbf,5000,0,5E+07,0.8705463524,0.5468522915,0.5476190476,0.0208895679,0.0402205238,1023.0,2.6,150.0,3.2
2017-08-21 04:14:39.033142,svm,rbf,5000,0,1E+08,0.8705463524,0.5462976132,0.5476190476,0.0208895679,0.0402205238,1023.0,2.6,150.0,3.2
2017-08-21 04:14:39.561041,svm,rbf,5000,0,1E+09,0.8705463524,0.5458231189,0.5476190476,0.0208895679,0.0402205238,1023.0,2.6,150.0,3.2
2017-08-21 04:14:42.763535,svm,rbf,5000,0,5E+11,0.8705463524,0.5463772397,0.5476190476,0.0208895679,0.0402205238,1023.0,2.6,150.0,3.2
2017-08-21 04:14:45.710421,svm,rbf,5000,0,5E+10,0.8705463524,0.5457383204,0.5476190476,0.0208895679,0.0402205238,1023.0,2.6,150.0,3.2
2017-08-21 04:14:48.363799,svm,rbf,5000,0,5E+08,0.8705463524,0.5467662178,0.5476190476,0.0208895679,0.0402205238,1023.0,2.6,150.0,3.2
2017-08-21 04:14:50.319379,svm,rbf,5000,0,5E+12,0.8705463524,0.5463797903,0.5476190476,0.0208895679,0.0402205238,1023.0,2.6,150.0,3.2
2017-08-21 04:14:51.243881,svm,rbf,5000,0,5E+09,0.8705463524,0.5457339350,0.5476190476,0.0208895679,0.0402205238,1023.0,2.6,150.0,3.2
2017-08-21 04:14:51.975538,svm,rbf,5000,0,1E+10,0.8705463524,0.5467611165,0.5476190476,0.0208895679,0.0402205238,1023.0,2.6,150.0,3.2
2017-08-21 04:14:52.498293,svm,rbf,5000,0,1E+11,0.8705463524,0.5458237565,0.5476190476,0.0208895679,0.0402205238,1023.0,2.6,150.0,3.2
2017-08-21 04:14:52.984898,svm,rbf,5000,0,1E+12,0.8705463524,0.5466840406,0.5476190476,0.0208895679,0.0402205238,1023.0,2.6,150.0,3.2
2017-08-21 04:15:00.217575,svm,rbf,5000,0,1E+13,0.8705463524,0.5463804280,0.5476190476,0.0208895679,0.0402205238,1023.0,2.6,150.0,3.2
2017-08-21 04:15:06.480103,svm,rbf,5000,0,1E+14,0.8705463524,0.5459976599,0.5476190476,0.0208895679,0.0402205238,1023.0,2.6,150.0,3.2
2017-08-21 04:15:06.792770,svm,rbf,5000,0,5E+13,0.8705463524,0.5469320077,0.5476190476,0.0208895679,0.0402205238,1023.0,2.6,150.0,3.2
2017-08-21 04:15:15.827768,svm,rbf,5000,0,5E+14,0.8705463524,0.5465562443,0.5476190476,0.0208895679,0.0402205238,1023.0,2.6,150.0,3.2
2017-08-21 04:15:16.729792,svm,rbf,5000,0,1E+15,0.8705463524,0.5470129071,0.5476190476,0.0208895679,0.0402205238,1023.0,2.6,150.0,3.2
2017-08-21 04:15:36.707954,svm,poly,5000000,2,5E+14,0.3149527540,0.4966772035,0.1311841526,0.7763262881,0.2103583672,252.6,773.0,34.4,118.8
2017-08-21 04:17:13.596878,svm,poly,5000000,4,5E+14,0.1299625537,0.5000000000,0.1299625537,1.0000000000,0.2300297351,0.0,1025.6,0.0,153.2
2017-08-21 04:18:13.487101,svm,poly,5000000,4,1E+14,0.1299625537,0.5000000000,0.1299625537,1.0000000000,0.2300297351,0.0,1025.6,0.0,153.2
2017-08-21 04:18:27.960919,svm,rbf,10000,0,1E-14,0.8710556903,0.5000000000,0.8600000000,0.0104490281,0.0204826778,1025.2,0.4,151.6,1.6
2017-08-21 04:18:28.597446,svm,rbf,10000,0,1E-15,0.8710556903,0.4983781167,0.8600000000,0.0104490281,0.0204826778,1025.2,0.4,151.6,1.6
2017-08-21 04:18:34.686206,svm,rbf,10000,0,5E-14,0.8710556903,0.5000000000,0.8600000000,0.0104490281,0.0204826778,1025.2,0.4,151.6,1.6
2017-08-21 04:18:41.942960,svm,rbf,10000,0,5E-15,0.8710556903,0.5000000000,0.8600000000,0.0104490281,0.0204826778,1025.2,0.4,151.6,1.6
2017-08-21 04:18:43.857508,svm,rbf,10000,0,1E-13,0.8710556903,0.5000000000,0.8600000000,0.0104490281,0.0204826778,1025.2,0.4,151.6,1.6
2017-08-21 04:18:53.198916,svm,poly,5000000,5,5E+15,0.1299625537,0.5000000000,0.1299625537,1.0000000000,0.2300297351,0.0,1025.6,0.0,153.2
2017-08-21 04:18:58.453541,svm,rbf,10000,0,5E-13,0.8710556903,0.4887629427,0.8600000000,0.0104490281,0.0204826778,1025.2,0.4,151.6,1.6
2017-08-21 04:19:02.916503,svm,rbf,10000,0,5E+00,0.8696980320,0.5475273312,0.4842857143,0.0195823784,0.0376104535,1022.2,3.4,150.2,3.0
2017-08-21 04:19:06.682942,svm,rbf,10000,0,5E+02,0.8702069379,0.5475524557,0.5200000000,0.0208895679,0.0401415094,1022.6,3.0,150.0,3.2
2017-08-21 04:19:07.463833,svm,rbf,10000,0,1E-12,0.8710556903,0.5000000000,0.8600000000,0.0104490281,0.0204826778,1025.2,0.4,151.6,1.6
2017-08-21 04:19:12.448353,svm,rbf,10000,0,1E+01,0.8703767172,0.5476472879,0.5333333333,0.0208895679,0.0401733540,1022.8,2.8,150.0,3.2
2017-08-21 04:19:12.517778,svm,rbf,10000,0,1E+02,0.8702069379,0.5480205022,0.5200000000,0.0208895679,0.0401415094,1022.6,3.0,150.0,3.2
2017-08-21 04:19:12.534173,svm,rbf,10000,0,5E+01,0.8702069379,0.5469970596,0.5200000000,0.0208895679,0.0401415094,1022.6,3.0,150.0,3.2
2017-08-21 04:19:14.490041,svm,rbf,10000,0,1E-11,0.8710556903,0.5000000000,0.8600000000,0.0104490281,0.0204826778,1025.2,0.4,151.6,1.6
2017-08-21 04:19:15.247206,svm,rbf,10000,0,1E+03,0.8702069379,0.5479388737,0.5200000000,0.0208895679,0.0401415094,1022.6,3.0,150.0,3.2
2017-08-21 04:19:17.203058,svm,rbf,10000,0,5E-12,0.8710556903,0.5000000000,0.8600000000,0.0104490281,0.0204826778,1025.2,0.4,151.6,1.6
2017-08-21 04:19:18.582867,svm,rbf,10000,0,1E+04,0.8702069379,0.5480198557,0.5200000000,0.0208895679,0.0401415094,1022.6,3.0,150.0,3.2
2017-08-21 04:19:23.935614,svm,poly,5000000,4,1E+13,0.1299625537,0.5000000000,0.1299625537,1.0000000000,0.2300297351,0.0,1025.6,0.0,153.2
2017-08-21 04:19:30.933864,svm,rbf,10000,0,5E+04,0.8702069379,0.5480198651,0.5200000000,0.0208895679,0.0401415094,1022.6,3.0,150.0,3.2
2017-08-21 04:19:31.386023,svm,rbf,10000,0,5E+03,0.8702069379,0.5481059389,0.5200000000,0.0208895679,0.0401415094,1022.6,3.0,150.0,3.2
2017-08-21 04:19:33.018854,svm,rbf,10000,0,1E+05,0.8702069379,0.5474670190,0.5200000000,0.0208895679,0.0401415094,1022.6,3.0,150.0,3.2
2017-08-21 04:19:43.169291,svm,rbf,10000,0,1E+00,0.8693587614,0.5445309729,0.4742857143,0.0195823784,0.0375494849,1021.8,3.8,150.2,3.0
2017-08-21 04:19:48.865676,svm,rbf,10000,0,5E-11,0.8710556903,0.5000000000,0.8600000000,0.0104490281,0.0204826778,1025.2,0.4,151.6,1.6
2017-08-21 04:20:00.498970,svm,rbf,10000,0,5E+05,0.8702069379,0.5477636249,0.5200000000,0.0208895679,0.0401415094,1022.6,3.0,150.0,3.2
2017-08-21 04:20:10.248337,svm,rbf,10000,0,1E-10,0.8710556903,0.4840408098,0.8600000000,0.0104490281,0.0204826778,1025.2,0.4,151.6,1.6
2017-08-21 04:20:15.671224,svm,rbf,10000,0,1E-09,0.8710556903,0.4897603858,0.8600000000,0.0104490281,0.0204826778,1025.2,0.4,151.6,1.6
2017-08-21 04:20:22.300571,svm,rbf,10000,0,5E-10,0.8710556903,0.5000000000,0.8600000000,0.0104490281,0.0204826778,1025.2,0.4,151.6,1.6
2017-08-21 04:20:34.189690,svm,rbf,10000,0,5E-09,0.8710556903,0.4894445710,0.8600000000,0.0104490281,0.0204826778,1025.2,0.4,151.6,1.6
2017-08-21 04:20:49.661788,svm,rbf,10000,0,5E-01,0.8695286845,0.5454928598,0.4850000000,0.0182751889,0.0352053940,1022.2,3.4,150.4,2.8
2017-08-21 04:20:52.496330,svm,rbf,10000,0,1E-08,0.8710556903,0.4938067755,0.8600000000,0.0104490281,0.0204826778,1025.2,0.4,151.6,1.6
2017-08-21 04:20:55.156647,svm,rbf,10000,0,5E-08,0.8710556903,0.5000000000,0.8600000000,0.0104490281,0.0204826778,1025.2,0.4,151.6,1.6
2017-08-21 04:21:01.107064,svm,rbf,10000,0,5E-07,0.8710556903,0.5000000000,0.8600000000,0.0104490281,0.0204826778,1025.2,0.4,151.6,1.6
2017-08-21 04:21:02.989508,svm,rbf,10000,0,1E-06,0.8710556903,0.5000000000,0.8600000000,0.0104490281,0.0204826778,1025.2,0.4,151.6,1.6
2017-08-21 04:21:09.566771,svm,rbf,10000,0,1E-05,0.8710556903,0.5000000000,0.8600000000,0.0104490281,0.0204826778,1025.2,0.4,151.6,1.6
2017-08-21 04:21:15.381309,svm,rbf,10000,0,1E-03,0.8710556903,0.4947342940,0.8600000000,0.0104490281,0.0204826778,1025.2,0.4,151.6,1.6
2017-08-21 04:21:15.728104,svm,rbf,10000,0,5E-06,0.8710556903,0.4940316477,0.8600000000,0.0104490281,0.0204826778,1025.2,0.4,151.6,1.6
2017-08-21 04:21:16.798202,svm,rbf,10000,0,1E-07,0.8710556903,0.5000000000,0.8600000000,0.0104490281,0.0204826778,1025.2,0.4,151.6,1.6
2017-08-21 04:21:21.327920,svm,rbf,10000,0,5E-03,0.8710556903,0.5000000000,0.8600000000,0.0104490281,0.0204826778,1025.2,0.4,151.6,1.6
2017-08-21 04:21:27.878723,svm,rbf,10000,0,5E-04,0.8710556903,0.4892876709,0.8600000000,0.0104490281,0.0204826778,1025.2,0.4,151.6,1.6
2017-08-21 04:21:28.775968,svm,rbf,10000,0,5E-05,0.8710556903,0.5000000000,0.8600000000,0.0104490281,0.0204826778,1025.2,0.4,151.6,1.6
2017-08-21 04:21:30.356785,svm,rbf,10000,0,1E-04,0.8710556903,0.5000000000,0.8600000000,0.0104490281,0.0204826778,1025.2,0.4,151.6,1.6
2017-08-21 04:21:30.527832,svm,rbf,10000,0,1E+06,0.8702069379,0.5475511798,0.5200000000,0.0208895679,0.0401415094,1022.6,3.0,150.0,3.2
2017-08-21 04:21:33.892306,svm,rbf,10000,0,5E-02,0.8710556903,0.5415743707,0.8600000000,0.0104490281,0.0204826778,1025.2,0.4,151.6,1.6
2017-08-21 04:21:41.906969,svm,rbf,10000,0,1E-01,0.8702073696,0.5456126305,0.5766666667,0.0104490281,0.0203999607,1024.2,1.4,151.6,1.6
2017-08-21 04:21:55.982017,svm,rbf,10000,0,1E-02,0.8710556903,0.5069481074,0.8600000000,0.0104490281,0.0204826778,1025.2,0.4,151.6,1.6
2017-08-21 04:22:27.094794,svm,rbf,10000,0,5E+06,0.8702069379,0.5480243988,0.5200000000,0.0208895679,0.0401415094,1022.6,3.0,150.0,3.2
2017-08-21 04:22:42.646132,svm,rbf,10000,0,5E+07,0.8702069379,0.5475524557,0.5200000000,0.0208895679,0.0401415094,1022.6,3.0,150.0,3.2
2017-08-21 04:22:46.585355,svm,rbf,10000,0,1E+07,0.8702069379,0.5477655310,0.5200000000,0.0208895679,0.0401415094,1022.6,3.0,150.0,3.2
2017-08-21 04:22:50.670665,svm,rbf,10000,0,1E+08,0.8702069379,0.5475499051,0.5200000000,0.0208895679,0.0401415094,1022.6,3.0,150.0,3.2
2017-08-21 04:22:55.733480,svm,rbf,10000,0,1E+09,0.8702069379,0.5481926497,0.5200000000,0.0208895679,0.0401415094,1022.6,3.0,150.0,3.2
2017-08-21 04:23:05.588426,svm,rbf,10000,0,5E+08,0.8702069379,0.5474701978,0.5200000000,0.0208895679,0.0401415094,1022.6,3.0,150.0,3.2
2017-08-21 04:23:10.919932,svm,rbf,10000,0,5E+09,0.8702069379,0.5475524557,0.5200000000,0.0208895679,0.0401415094,1022.6,3.0,150.0,3.2
2017-08-21 04:23:16.189889,svm,rbf,10000,0,1E+10,0.8702069379,0.5475524463,0.5200000000,0.0208895679,0.0401415094,1022.6,3.0,150.0,3.2
2017-08-21 04:23:17.303759,svm,rbf,10000,0,5E+10,0.8702069379,0.5478516142,0.5200000000,0.0208895679,0.0401415094,1022.6,3.0,150.0,3.2
2017-08-21 04:23:20.587482,svm,rbf,10000,0,5E+11,0.8702069379,0.5474663819,0.5200000000,0.0208895679,0.0401415094,1022.6,3.0,150.0,3.2
2017-08-21 04:23:22.023432,svm,rbf,10000,0,1E+11,0.8702069379,0.5474663819,0.5200000000,0.0208895679,0.0401415094,1022.6,3.0,150.0,3.2
2017-08-21 04:23:32.409459,svm,rbf,10000,0,5E+12,0.8702069379,0.5481110307,0.5200000000,0.0208895679,0.0401415094,1022.6,3.0,150.0,3.2
2017-08-21 04:23:33.217531,svm,rbf,10000,0,5E+13,0.8702069379,0.5481907374,0.5200000000,0.0208895679,0.0401415094,1022.6,3.0,150.0,3.2
2017-08-21 04:23:34.305568,svm,rbf,10000,0,1E+15,0.8700374463,0.5470008747,0.5000000000,0.0208895679,0.0400943396,1022.4,3.2,150.0,3.2
2017-08-21 04:23:35.171489,svm,rbf,10000,0,1E+13,0.8702069379,0.5469103481,0.5200000000,0.0208895679,0.0401415094,1022.6,3.0,150.0,3.2
2017-08-21 04:23:37.154210,svm,rbf,10000,0,1E+12,0.8702069379,0.5469103481,0.5200000000,0.0208895679,0.0401415094,1022.6,3.0,150.0,3.2
2017-08-21 04:23:37.343125,svm,rbf,10000,0,5E+15,0.8703768609,0.5474670947,0.5276190476,0.0208895679,0.0401733540,1022.8,2.8,150.0,3.2
2017-08-21 04:23:38.372865,svm,rbf,10000,0,1E+14,0.8702069379,0.5463503958,0.5200000000,0.0208895679,0.0401415094,1022.6,3.0,150.0,3.2
2017-08-21 04:23:43.619681,svm,rbf,10000,0,5E+14,0.8700374463,0.5468293554,0.5000000000,0.0208895679,0.0400943396,1022.4,3.2,150.0,3.2
2017-08-21 04:26:41.303183,svm,rbf,50000,0,1E-14,0.8710556903,0.5000000000,0.8600000000,0.0104490281,0.0204826778,1025.2,0.4,151.6,1.6
2017-08-21 04:26:45.995256,svm,rbf,50000,0,1E-15,0.8710556903,0.4988617886,0.8600000000,0.0104490281,0.0204826778,1025.2,0.4,151.6,1.6
2017-08-21 04:26:46.157864,svm,rbf,50000,0,5E-14,0.8710556903,0.5000000000,0.8600000000,0.0104490281,0.0204826778,1025.2,0.4,151.6,1.6
2017-08-21 04:26:56.153475,svm,rbf,50000,0,5E-15,0.8710556903,0.5000000000,0.8600000000,0.0104490281,0.0204826778,1025.2,0.4,151.6,1.6
2017-08-21 04:27:12.504404,svm,rbf,50000,0,5E+00,0.8696980320,0.5468890401,0.4842857143,0.0195823784,0.0376104535,1022.2,3.4,150.2,3.0
2017-08-21 04:27:14.774168,svm,rbf,50000,0,1E-13,0.8710556903,0.5000000000,0.8600000000,0.0104490281,0.0204826778,1025.2,0.4,151.6,1.6
2017-08-21 04:27:16.599908,svm,rbf,50000,0,5E-12,0.8710556903,0.5000000000,0.8600000000,0.0104490281,0.0204826778,1025.2,0.4,151.6,1.6
2017-08-21 04:27:19.975496,svm,rbf,50000,0,5E-13,0.8710556903,0.5000000000,0.8600000000,0.0104490281,0.0204826778,1025.2,0.4,151.6,1.6
2017-08-21 04:27:25.720661,svm,rbf,50000,0,1E-12,0.8710556903,0.4918740206,0.8600000000,0.0104490281,0.0204826778,1025.2,0.4,151.6,1.6
2017-08-21 04:27:28.754996,svm,rbf,50000,0,5E+01,0.8702069379,0.5468242744,0.5200000000,0.0208895679,0.0401415094,1022.6,3.0,150.0,3.2
2017-08-21 04:27:35.062724,svm,rbf,50000,0,1E+03,0.8702069379,0.5475530927,0.5200000000,0.0208895679,0.0401415094,1022.6,3.0,150.0,3.2
2017-08-21 04:27:35.762897,svm,rbf,50000,0,1E+02,0.8702069379,0.5481059389,0.5200000000,0.0208895679,0.0401415094,1022.6,3.0,150.0,3.2
2017-08-21 04:27:36.064310,svm,rbf,50000,0,1E+01,0.8703767172,0.5464542478,0.5333333333,0.0208895679,0.0401733540,1022.8,2.8,150.0,3.2
2017-08-21 04:27:37.677033,svm,rbf,50000,0,5E+02,0.8702069379,0.5469072374,0.5200000000,0.0208895679,0.0401415094,1022.6,3.0,150.0,3.2
2017-08-21 04:27:41.731175,svm,rbf,50000,0,1E-11,0.8710556903,0.4945100587,0.8600000000,0.0104490281,0.0204826778,1025.2,0.4,151.6,1.6
2017-08-21 04:27:46.366812,svm,rbf,50000,0,5E+03,0.8702069379,0.5474689231,0.5200000000,0.0208895679,0.0401415094,1022.6,3.0,150.0,3.2
2017-08-21 04:27:47.603910,svm,rbf,50000,0,5E-11,0.8710556903,0.5000000000,0.8600000000,0.0104490281,0.0204826778,1025.2,0.4,151.6,1.6
2017-08-21 04:27:52.890991,svm,rbf,50000,0,1E+05,0.8702069379,0.5474638313,0.5200000000,0.0208895679,0.0401415094,1022.6,3.0,150.0,3.2
2017-08-21 04:27:54.193193,svm,rbf,50000,0,5E+06,0.8702069379,0.5473828493,0.5200000000,0.0208895679,0.0401415094,1022.6,3.0,150.0,3.2
2017-08-21 04:27:54.413340,svm,rbf,50000,0,1E+00,0.8693587614,0.5445283291,0.4742857143,0.0195823784,0.0375494849,1021.8,3.8,150.2,3.0
2017-08-21 04:27:55.564208,svm,rbf,50000,0,5E+04,0.8702069379,0.5474702786,0.5200000000,0.0208895679,0.0401415094,1022.6,3.0,150.0,3.2
2017-08-21 04:27:59.776298,svm,rbf,50000,0,1E+04,0.8702069379,0.5474663725,0.5200000000,0.0208895679,0.0401415094,1022.6,3.0,150.0,3.2
2017-08-21 04:28:01.005147,svm,rbf,50000,0,1E-10,0.8710556903,0.4909949165,0.8600000000,0.0104490281,0.0204826778,1025.2,0.4,151.6,1.6
2017-08-21 04:28:01.708750,svm,rbf,50000,0,1E+06,0.8702069379,0.5476385295,0.5200000000,0.0208895679,0.0401415094,1022.6,3.0,150.0,3.2
2017-08-21 04:28:02.068400,svm,rbf,50000,0,1E+07,0.8702069379,0.5479388737,0.5200000000,0.0208895679,0.0401415094,1022.6,3.0,150.0,3.2
2017-08-21 04:28:02.432532,svm,rbf,50000,0,5E+05,0.8702069379,0.5474638313,0.5200000000,0.0208895679,0.0401415094,1022.6,3.0,150.0,3.2
2017-08-21 04:28:02.762477,svm,rbf,50000,0,5E-09,0.8710556903,0.5000000000,0.8600000000,0.0104490281,0.0204826778,1025.2,0.4,151.6,1.6
2017-08-21 04:28:07.158538,svm,rbf,50000,0,5E-10,0.8710556903,0.5000000000,0.8600000000,0.0104490281,0.0204826778,1025.2,0.4,151.6,1.6
2017-08-21 04:28:10.958830,svm,rbf,50000,0,1E-08,0.8710556903,0.5000000000,0.8600000000,0.0104490281,0.0204826778,1025.2,0.4,151.6,1.6
2017-08-21 04:28:13.128298,svm,rbf,50000,0,1E-09,0.8710556903,0.5000000000,0.8600000000,0.0104490281,0.0204826778,1025.2,0.4,151.6,1.6
2017-08-21 04:28:13.214326,svm,rbf,50000,0,5E+07,0.8702069379,0.5481059389,0.5200000000,0.0208895679,0.0401415094,1022.6,3.0,150.0,3.2
2017-08-21 04:28:16.923467,svm,rbf,50000,0,1E-07,0.8710556903,0.5000000000,0.8600000000,0.0104490281,0.0204826778,1025.2,0.4,151.6,1.6
2017-08-21 04:28:25.656014,svm,rbf,50000,0,5E-08,0.8710556903,0.4938067755,0.8600000000,0.0104490281,0.0204826778,1025.2,0.4,151.6,1.6
2017-08-21 04:28:26.194414,svm,poly,5000000,4,1E+07,0.4897418550,0.5000000000,0.0765168045,0.5019607843,0.1325796281,500.2,525.4,76.2,77.0
2017-08-21 04:28:32.576339,svm,rbf,50000,0,5E-06,0.8710556903,0.5000000000,0.8600000000,0.0104490281,0.0204826778,1025.2,0.4,151.6,1.6
2017-08-21 04:28:33.866258,svm,rbf,50000,0,5E-07,0.8710556903,0.5000000000,0.8600000000,0.0104490281,0.0204826778,1025.2,0.4,151.6,1.6
2017-08-21 04:28:37.818670,svm,rbf,50000,0,5E-05,0.8710556903,0.4888458520,0.8600000000,0.0104490281,0.0204826778,1025.2,0.4,151.6,1.6
2017-08-21 04:28:39.765139,svm,rbf,50000,0,5E-04,0.8710556903,0.5000000000,0.8600000000,0.0104490281,0.0204826778,1025.2,0.4,151.6,1.6
2017-08-21 04:28:40.336810,svm,rbf,50000,0,1E-03,0.8710556903,0.5000000000,0.8600000000,0.0104490281,0.0204826778,1025.2,0.4,151.6,1.6
2017-08-21 04:28:41.882667,svm,rbf,50000,0,1E-06,0.8710556903,0.5000000000,0.8600000000,0.0104490281,0.0204826778,1025.2,0.4,151.6,1.6
2017-08-21 04:28:44.682501,svm,rbf,50000,0,1E-05,0.8710556903,0.5000000000,0.8600000000,0.0104490281,0.0204826778,1025.2,0.4,151.6,1.6
2017-08-21 04:28:51.540104,svm,rbf,50000,0,5E-03,0.8710556903,0.5000000000,0.8600000000,0.0104490281,0.0204826778,1025.2,0.4,151.6,1.6
2017-08-21 04:28:54.370333,svm,rbf,50000,0,1E-04,0.8710556903,0.4893781294,0.8600000000,0.0104490281,0.0204826778,1025.2,0.4,151.6,1.6
2017-08-21 04:29:06.226841,svm,rbf,50000,0,5E-01,0.8695286845,0.5453245345,0.4850000000,0.0182751889,0.0352053940,1022.2,3.4,150.4,2.8
2017-08-21 04:29:11.220086,svm,rbf,50000,0,1E-02,0.8710556903,0.5090833732,0.8600000000,0.0104490281,0.0204826778,1025.2,0.4,151.6,1.6
2017-08-21 04:29:34.175802,svm,rbf,50000,0,5E-02,0.8710556903,0.5416668305,0.8600000000,0.0104490281,0.0204826778,1025.2,0.4,151.6,1.6
2017-08-21 04:29:51.607144,svm,rbf,50000,0,1E-01,0.8702073696,0.5455265568,0.5766666667,0.0104490281,0.0203999607,1024.2,1.4,151.6,1.6
2017-08-21 04:31:00.381636,svm,rbf,50000,0,1E+08,0.8702069379,0.5475499051,0.5200000000,0.0208895679,0.0401415094,1022.6,3.0,150.0,3.2
2017-08-21 04:31:02.016006,svm,rbf,50000,0,1E+09,0.8702069379,0.5479388831,0.5200000000,0.0208895679,0.0401415094,1022.6,3.0,150.0,3.2
2017-08-21 04:31:05.492179,svm,rbf,50000,0,5E+08,0.8702069379,0.5479388737,0.5200000000,0.0208895679,0.0401415094,1022.6,3.0,150.0,3.2
2017-08-21 04:31:21.770511,svm,rbf,50000,0,5E+09,0.8702069379,0.5476366159,0.5200000000,0.0208895679,0.0401415094,1022.6,3.0,150.0,3.2
2017-08-21 04:31:29.353650,svm,rbf,50000,0,1E+10,0.8702069379,0.5469964219,0.5200000000,0.0208895679,0.0401415094,1022.6,3.0,150.0,3.2
2017-08-21 04:31:31.749740,svm,rbf,50000,0,1E+11,0.8702069379,0.5469142448,0.5200000000,0.0208895679,0.0401415094,1022.6,3.0,150.0,3.2
2017-08-21 04:31:38.250261,svm,rbf,50000,0,5E+10,0.8702069379,0.5479434168,0.5200000000,0.0208895679,0.0401415094,1022.6,3.0,150.0,3.2
2017-08-21 04:31:48.393058,svm,rbf,50000,0,5E+11,0.8702069379,0.5469109852,0.5200000000,0.0208895679,0.0401415094,1022.6,3.0,150.0,3.2
2017-08-21 04:31:49.923043,svm,rbf,50000,0,5E+12,0.8702069379,0.5475524557,0.5200000000,0.0208895679,0.0401415094,1022.6,3.0,150.0,3.2
2017-08-21 04:31:50.438051,svm,rbf,50000,0,1E+12,0.8702069379,0.5469142448,0.5200000000,0.0208895679,0.0401415094,1022.6,3.0,150.0,3.2
2017-08-21 04:31:51.019537,svm,rbf,50000,0,1E+13,0.8702069379,0.5481059389,0.5200000000,0.0208895679,0.0401415094,1022.6,3.0,150.0,3.2
2017-08-21 04:32:02.716237,svm,rbf,50000,0,5E+13,0.8702069379,0.5480255939,0.5200000000,0.0208895679,0.0401415094,1022.6,3.0,150.0,3.2
