time,model,kernel,max_iter,C,mean_accuracy_score,mean_roc_auc_score,mean_confusion_matrix
19:03:20.460,svm,rbf,1000,5E+05,0.8693587612,0.5192949488,"[[1021.2, 4.4], [149.6, 3.6]]"
19:03:21.650,svm,rbf,1000,5E+03,0.8693587612,0.5193784814,"[[1021.2, 4.4], [149.6, 3.6]]"
19:03:22.271,svm,rbf,1000,5E+07,0.8693587612,0.5199141103,"[[1021.2, 4.4], [149.6, 3.6]]"
19:03:22.284,svm,rbf,1000,5E+08,0.8693587612,0.5198249259,"[[1021.2, 4.4], [149.6, 3.6]]"
19:03:22.519,svm,rbf,1000,1E+08,0.8693587612,0.5192949488,"[[1021.2, 4.4], [149.6, 3.6]]"
19:03:24.230,svm,rbf,1000,5E+06,0.8693587612,0.5199141103,"[[1021.2, 4.4], [149.6, 3.6]]"
19:03:25.020,svm,rbf,1000,1E+15,0.8673232811,0.5145120538,"[[1019.2, 6.4], [150.0, 3.2]]"
19:03:25.065,svm,rbf,1000,1E+04,0.8693587612,0.5199141103,"[[1021.2, 4.4], [149.6, 3.6]]"
19:03:25.226,svm,poly,1000000,5E+12,0.5739680661,0.5049864499,"[[603.6, 422.0], [80.2, 73.0]]"
19:03:25.351,svm,rbf,1000,1E+06,0.8693587612,0.5199141103,"[[1021.2, 4.4], [149.6, 3.6]]"
19:03:25.416,svm,rbf,1000,1E+05,0.8693587612,0.5192892970,"[[1021.2, 4.4], [149.6, 3.6]]"
19:03:25.518,svm,rbf,1000,1E+07,0.8693587612,0.5198242392,"[[1021.2, 4.4], [149.6, 3.6]]"
19:03:28.406,svm,rbf,1000,1E+09,0.8693587612,0.5192949488,"[[1021.2, 4.4], [149.6, 3.6]]"
19:03:31.355,svm,rbf,1000,5E+10,0.8693587612,0.5200931659,"[[1021.2, 4.4], [149.6, 3.6]]"
19:03:32.804,svm,rbf,1000,5E+09,0.8693587612,0.5199141103,"[[1021.2, 4.4], [149.6, 3.6]]"
19:03:33.125,svm,rbf,1000,1E+10,0.8693587612,0.5192892970,"[[1021.2, 4.4], [149.6, 3.6]]"
19:03:39.018,svm,rbf,1000,5E+11,0.8693587612,0.5199141103,"[[1021.2, 4.4], [149.6, 3.6]]"
19:03:40.885,svm,rbf,1000,1E+11,0.8693587612,0.5199134237,"[[1021.2, 4.4], [149.6, 3.6]]"
19:03:41.203,svm,rbf,1000,5E+14,0.8680013907,0.5188797940,"[[1019.0, 6.6], [149.0, 4.2]]"
19:03:42.013,svm,rbf,1000,5E+12,0.8693587612,0.5192949488,"[[1021.2, 4.4], [149.6, 3.6]]"
19:03:45.975,svm,rbf,1000,1E+12,0.8693587612,0.5199141103,"[[1021.2, 4.4], [149.6, 3.6]]"
19:03:46.798,svm,rbf,1000,1E+13,0.8693587612,0.5199141103,"[[1021.2, 4.4], [149.6, 3.6]]"
19:03:47.214,svm,rbf,1000,1E+14,0.8691892697,0.5192936831,"[[1021.0, 4.6], [149.6, 3.6]]"
19:03:47.670,svm,rbf,1000,5E+13,0.8693587612,0.5198236601,"[[1021.2, 4.4], [149.6, 3.6]]"
19:05:48.444,svm,poly,1000000,1E+14,0.5739680661,0.5000000000,"[[603.6, 422.0], [80.2, 73.0]]"
19:06:08.668,svm,poly,1000000,1E+15,0.5739680661,0.5000000000,"[[603.6, 422.0], [80.2, 73.0]]"
19:07:58.062,svm,rbf,10000,5E+00,0.8696980320,0.5469744850,"[[1022.2, 3.4], [150.2, 3.0]]"
19:07:59.304,svm,rbf,10000,1E+01,0.8703767172,0.5471747090,"[[1022.8, 2.8], [150.0, 3.2]]"
19:08:01.185,svm,rbf,10000,5E+03,0.8702069379,0.5472981310,"[[1022.6, 3.0], [150.0, 3.2]]"
19:08:01.876,svm,rbf,10000,1E+02,0.8702069379,0.5475524557,"[[1022.6, 3.0], [150.0, 3.2]]"
19:08:04.573,svm,rbf,10000,5E+01,0.8702069379,0.5473802987,"[[1022.6, 3.0], [150.0, 3.2]]"
19:08:04.635,svm,rbf,10000,5E+02,0.8702069379,0.5475530927,"[[1022.6, 3.0], [150.0, 3.2]]"
19:08:06.920,svm,rbf,10000,5E+04,0.8702069379,0.5480198557,"[[1022.6, 3.0], [150.0, 3.2]]"
19:08:07.526,svm,rbf,10000,1E+05,0.8702069379,0.5479388831,"[[1022.6, 3.0], [150.0, 3.2]]"
19:08:13.012,svm,rbf,10000,5E+05,0.8702069379,0.5479427798,"[[1022.6, 3.0], [150.0, 3.2]]"
19:08:14.377,svm,rbf,10000,1E+06,0.8702069379,0.5479427798,"[[1022.6, 3.0], [150.0, 3.2]]"
19:08:14.425,svm,rbf,10000,5E+06,0.8702069379,0.5473771880,"[[1022.6, 3.0], [150.0, 3.2]]"
19:08:14.962,svm,rbf,10000,1E+03,0.8702069379,0.5480255939,"[[1022.6, 3.0], [150.0, 3.2]]"
19:08:15.910,svm,rbf,10000,1E+04,0.8702069379,0.5469964219,"[[1022.6, 3.0], [150.0, 3.2]]"
19:08:16.415,svm,rbf,10000,1E+07,0.8702069379,0.5481059389,"[[1022.6, 3.0], [150.0, 3.2]]"
19:08:50.131,svm,rbf,10000,1E+00,0.8693587614,0.5451698947,"[[1021.8, 3.8], [150.2, 3.0]]"
19:09:52.982,svm,rbf,10000,5E-01,0.8695286845,0.5453207123,"[[1022.2, 3.4], [150.4, 2.8]]"
19:10:02.494,svm,rbf,10000,1E-14,0.8710556903,0.4933122908,"[[1025.2, 0.4], [151.6, 1.6]]"
19:10:03.088,svm,rbf,10000,5E-15,0.8710556903,0.5000000000,"[[1025.2, 0.4], [151.6, 1.6]]"
19:10:06.387,svm,rbf,10000,1E-15,0.8710556903,0.4942584311,"[[1025.2, 0.4], [151.6, 1.6]]"
19:10:14.183,svm,rbf,10000,5E-14,0.8710556903,0.4930948509,"[[1025.2, 0.4], [151.6, 1.6]]"
19:10:16.503,svm,rbf,10000,1E-12,0.8710556903,0.4938849036,"[[1025.2, 0.4], [151.6, 1.6]]"
19:10:16.577,svm,rbf,10000,5E+07,0.8702069379,0.5469051543,"[[1022.6, 3.0], [150.0, 3.2]]"
19:10:17.464,svm,rbf,10000,1E-13,0.8710556903,0.5000000000,"[[1025.2, 0.4], [151.6, 1.6]]"
19:10:21.419,svm,rbf,10000,1E-09,0.8710556903,0.4898747011,"[[1025.2, 0.4], [151.6, 1.6]]"
19:10:21.838,svm,rbf,10000,5E-09,0.8710556903,0.4909165616,"[[1025.2, 0.4], [151.6, 1.6]]"
19:10:21.929,svm,rbf,10000,1E-11,0.8710556903,0.4933722302,"[[1025.2, 0.4], [151.6, 1.6]]"
19:10:23.898,svm,rbf,10000,5E-10,0.8710556903,0.4930055795,"[[1025.2, 0.4], [151.6, 1.6]]"
19:10:24.436,svm,rbf,10000,5E-12,0.8710556903,0.5000000000,"[[1025.2, 0.4], [151.6, 1.6]]"
19:10:26.243,svm,rbf,10000,5E-13,0.8710556903,0.4922492324,"[[1025.2, 0.4], [151.6, 1.6]]"
19:10:27.822,svm,rbf,10000,5E-11,0.8710556903,0.4932861470,"[[1025.2, 0.4], [151.6, 1.6]]"
19:10:32.627,svm,rbf,10000,1E+08,0.8702069379,0.5475524557,"[[1022.6, 3.0], [150.0, 3.2]]"
19:10:32.841,svm,rbf,10000,5E-08,0.8710556903,0.4900065821,"[[1025.2, 0.4], [151.6, 1.6]]"
19:10:36.133,svm,rbf,10000,1E-10,0.8710556903,0.5000000000,"[[1025.2, 0.4], [151.6, 1.6]]"
19:10:36.899,svm,rbf,10000,1E-08,0.8710556903,0.5000000000,"[[1025.2, 0.4], [151.6, 1.6]]"
19:10:38.403,svm,rbf,10000,5E-07,0.8710556903,0.4904776465,"[[1025.2, 0.4], [151.6, 1.6]]"
19:10:38.455,svm,rbf,10000,5E-06,0.8710556903,0.5000000000,"[[1025.2, 0.4], [151.6, 1.6]]"
19:10:41.146,svm,rbf,10000,1E-07,0.8710556903,0.5000000000,"[[1025.2, 0.4], [151.6, 1.6]]"
19:10:42.594,svm,rbf,10000,1E-03,0.8710556903,0.4897816037,"[[1025.2, 0.4], [151.6, 1.6]]"
19:10:43.130,svm,rbf,10000,1E-05,0.8710556903,0.5000000000,"[[1025.2, 0.4], [151.6, 1.6]]"
19:10:45.617,svm,rbf,10000,1E-06,0.8710556903,0.4903865510,"[[1025.2, 0.4], [151.6, 1.6]]"
19:10:47.200,svm,rbf,10000,5E-02,0.8710556903,0.5397321805,"[[1025.2, 0.4], [151.6, 1.6]]"
19:10:48.256,svm,rbf,10000,5E-03,0.8710556903,0.5000000000,"[[1025.2, 0.4], [151.6, 1.6]]"
19:10:49.629,svm,rbf,10000,5E-04,0.8710556903,0.5000000000,"[[1025.2, 0.4], [151.6, 1.6]]"
19:10:52.338,svm,rbf,10000,1E-02,0.8710556903,0.5111541480,"[[1025.2, 0.4], [151.6, 1.6]]"
19:10:53.698,svm,rbf,10000,5E-05,0.8710556903,0.4915542802,"[[1025.2, 0.4], [151.6, 1.6]]"
19:11:05.863,svm,rbf,10000,1E-01,0.8702073696,0.5454417488,"[[1024.2, 1.4], [151.6, 1.6]]"
19:11:08.816,svm,rbf,10000,1E-04,0.8710556903,0.4890179995,"[[1025.2, 0.4], [151.6, 1.6]]"
19:12:24.507,svm,rbf,10000,5E+09,0.8702069379,0.5475563524,"[[1022.6, 3.0], [150.0, 3.2]]"
19:12:25.876,svm,rbf,10000,1E+09,0.8702069379,0.5478529583,"[[1022.6, 3.0], [150.0, 3.2]]"
19:12:30.088,svm,rbf,10000,5E+08,0.8702069379,0.5474670190,"[[1022.6, 3.0], [150.0, 3.2]]"
19:12:32.752,svm,rbf,10000,1E+12,0.8702069379,0.5474689231,"[[1022.6, 3.0], [150.0, 3.2]]"
19:12:36.495,svm,rbf,10000,5E+11,0.8702069379,0.5463516711,"[[1022.6, 3.0], [150.0, 3.2]]"
19:12:38.899,svm,rbf,10000,1E+10,0.8702069379,0.5480237618,"[[1022.6, 3.0], [150.0, 3.2]]"
19:12:40.110,svm,rbf,10000,1E+13,0.8702069379,0.5473828493,"[[1022.6, 3.0], [150.0, 3.2]]"
19:12:41.447,svm,rbf,10000,5E+13,0.8702069379,0.5474682848,"[[1022.6, 3.0], [150.0, 3.2]]"
19:12:42.207,svm,rbf,10000,1E+11,0.8702069379,0.5481059389,"[[1022.6, 3.0], [150.0, 3.2]]"
19:12:44.172,svm,rbf,10000,5E+10,0.8702069379,0.5480198651,"[[1022.6, 3.0], [150.0, 3.2]]"
19:12:44.178,svm,rbf,10000,5E+12,0.8702069379,0.5469964219,"[[1022.6, 3.0], [150.0, 3.2]]"
19:12:44.806,svm,rbf,10000,5E+14,0.8700374463,0.5474650959,"[[1022.4, 3.2], [150.0, 3.2]]"
19:12:47.374,svm,rbf,10000,1E+15,0.8700374463,0.5480211322,"[[1022.4, 3.2], [150.0, 3.2]]"
19:12:48.102,svm,rbf,10000,1E+14,0.8702069379,0.5474657342,"[[1022.6, 3.0], [150.0, 3.2]]"
19:13:24.364,svm,rbf,10000,5E+15,0.8703768609,0.5478572698,"[[1022.8, 2.8], [150.0, 3.2]]"
19:15:53.109,svm,rbf,100000,5E+00,0.8696980320,0.5468890495,"[[1022.2, 3.4], [150.2, 3.0]]"
19:16:22.369,svm,rbf,100000,1E+00,0.8693587614,0.5444423510,"[[1021.8, 3.8], [150.2, 3.0]]"
19:16:52.586,svm,rbf,100000,5E+01,0.8702069379,0.5474702786,"[[1022.6, 3.0], [150.0, 3.2]]"
19:16:52.982,svm,rbf,100000,1E+01,0.8703767172,0.5470057409,"[[1022.8, 2.8], [150.0, 3.2]]"
19:16:59.689,svm,rbf,100000,1E+02,0.8702069379,0.5475530927,"[[1022.6, 3.0], [150.0, 3.2]]"
19:17:03.270,svm,rbf,100000,1E+03,0.8702069379,0.5473803082,"[[1022.6, 3.0], [150.0, 3.2]]"
19:17:04.534,svm,rbf,100000,5E+02,0.8702069379,0.5469964219,"[[1022.6, 3.0], [150.0, 3.2]]"
19:17:06.693,svm,rbf,100000,1E+04,0.8702069379,0.5478534464,"[[1022.6, 3.0], [150.0, 3.2]]"
19:17:10.499,svm,rbf,100000,5E+04,0.8702069379,0.5475530927,"[[1022.6, 3.0], [150.0, 3.2]]"
19:17:12.361,svm,rbf,100000,5E+06,0.8702069379,0.5473809358,"[[1022.6, 3.0], [150.0, 3.2]]"
19:17:14.062,svm,rbf,100000,5E+03,0.8702069379,0.5470003186,"[[1022.6, 3.0], [150.0, 3.2]]"
19:17:14.237,svm,rbf,100000,1E-15,0.8710556903,0.4993464052,"[[1025.2, 0.4], [151.6, 1.6]]"
19:17:15.006,svm,rbf,100000,1E+06,0.8702069379,0.5475499051,"[[1022.6, 3.0], [150.0, 3.2]]"
19:17:17.352,svm,rbf,100000,1E+07,0.8702069379,0.5475524557,"[[1022.6, 3.0], [150.0, 3.2]]"
19:17:18.935,svm,rbf,100000,5E+05,0.8702069379,0.5469970589,"[[1022.6, 3.0], [150.0, 3.2]]"
19:17:22.070,svm,rbf,100000,5E+07,0.8702069379,0.5472967756,"[[1022.6, 3.0], [150.0, 3.2]]"
19:17:22.371,svm,rbf,100000,5E-01,0.8695286845,0.5449386420,"[[1022.2, 3.4], [150.4, 2.8]]"
19:17:24.114,svm,rbf,100000,1E+05,0.8702069379,0.5475556339,"[[1022.6, 3.0], [150.0, 3.2]]"
19:17:30.236,svm,rbf,100000,5E-15,0.8710556903,0.4965413678,"[[1025.2, 0.4], [151.6, 1.6]]"
19:17:34.557,svm,rbf,100000,1E-14,0.8710556903,0.5000000000,"[[1025.2, 0.4], [151.6, 1.6]]"
19:17:35.427,svm,rbf,100000,5E-14,0.8710556903,0.5000000000,"[[1025.2, 0.4], [151.6, 1.6]]"
19:17:42.200,svm,rbf,100000,5E-12,0.8710556903,0.5000000000,"[[1025.2, 0.4], [151.6, 1.6]]"
19:17:42.495,svm,rbf,100000,1E-13,0.8710556903,0.4928888889,"[[1025.2, 0.4], [151.6, 1.6]]"
19:17:45.456,svm,rbf,100000,1E-11,0.8710556903,0.5000000000,"[[1025.2, 0.4], [151.6, 1.6]]"
19:17:46.794,svm,rbf,100000,5E-10,0.8710556903,0.4898747011,"[[1025.2, 0.4], [151.6, 1.6]]"
19:17:50.326,svm,rbf,100000,1E-12,0.8710556903,0.5000000000,"[[1025.2, 0.4], [151.6, 1.6]]"
19:17:50.380,svm,rbf,100000,1E-09,0.8710556903,0.4934296190,"[[1025.2, 0.4], [151.6, 1.6]]"
19:17:50.471,svm,rbf,100000,5E-09,0.8710556903,0.4929207716,"[[1025.2, 0.4], [151.6, 1.6]]"
19:17:51.267,svm,rbf,100000,1E-10,0.8710556903,0.4902292364,"[[1025.2, 0.4], [151.6, 1.6]]"
19:17:53.118,svm,rbf,100000,5E-13,0.8710556903,0.4912054838,"[[1025.2, 0.4], [151.6, 1.6]]"
19:17:53.781,svm,rbf,100000,5E-11,0.8710556903,0.4932861470,"[[1025.2, 0.4], [151.6, 1.6]]"
19:17:59.746,svm,rbf,100000,1E+08,0.8702069379,0.5469109852,"[[1022.6, 3.0], [150.0, 3.2]]"
19:18:00.190,svm,rbf,100000,5E-07,0.8710556903,0.5000000000,"[[1025.2, 0.4], [151.6, 1.6]]"
19:18:03.660,svm,rbf,100000,5E-06,0.8710556903,0.4921096764,"[[1025.2, 0.4], [151.6, 1.6]]"
19:18:04.611,svm,rbf,100000,1E-08,0.8710556903,0.4904740953,"[[1025.2, 0.4], [151.6, 1.6]]"
19:18:04.869,svm,rbf,100000,1E-07,0.8710556903,0.5000000000,"[[1025.2, 0.4], [151.6, 1.6]]"
19:18:05.269,svm,rbf,100000,5E-08,0.8710556903,0.5000000000,"[[1025.2, 0.4], [151.6, 1.6]]"
19:18:05.736,svm,rbf,100000,1E-04,0.8710556903,0.5000000000,"[[1025.2, 0.4], [151.6, 1.6]]"
19:18:10.986,svm,rbf,100000,1E-06,0.8710556903,0.4927505181,"[[1025.2, 0.4], [151.6, 1.6]]"
19:18:11.277,svm,rbf,100000,5E-05,0.8710556903,0.4914720230,"[[1025.2, 0.4], [151.6, 1.6]]"
19:18:13.184,svm,rbf,100000,5E-04,0.8710556903,0.4913897657,"[[1025.2, 0.4], [151.6, 1.6]]"
19:18:19.329,svm,rbf,100000,5E-02,0.8710556903,0.5463650610,"[[1025.2, 0.4], [151.6, 1.6]]"
19:18:19.797,svm,rbf,100000,5E-03,0.8710556903,0.5000000000,"[[1025.2, 0.4], [151.6, 1.6]]"
19:18:22.494,svm,rbf,100000,1E-02,0.8710556903,0.5090833732,"[[1025.2, 0.4], [151.6, 1.6]]"
19:18:22.818,svm,rbf,100000,1E-05,0.8710556903,0.5000000000,"[[1025.2, 0.4], [151.6, 1.6]]"
19:18:24.761,svm,rbf,100000,1E-03,0.8710556903,0.4913897657,"[[1025.2, 0.4], [151.6, 1.6]]"
19:18:27.734,svm,rbf,100000,1E-01,0.8702073696,0.5456126305,"[[1024.2, 1.4], [151.6, 1.6]]"
19:20:30.951,svm,rbf,100000,5E+08,0.8702069379,0.5474702786,"[[1022.6, 3.0], [150.0, 3.2]]"
19:20:54.644,svm,rbf,100000,1E+09,0.8702069379,0.5474689231,"[[1022.6, 3.0], [150.0, 3.2]]"
19:21:18.809,svm,rbf,100000,1E+10,0.8702069379,0.5469964219,"[[1022.6, 3.0], [150.0, 3.2]]"
19:21:22.914,svm,rbf,100000,5E+09,0.8702069379,0.5475524557,"[[1022.6, 3.0], [150.0, 3.2]]"
19:21:28.477,svm,rbf,100000,5E+10,0.8702069379,0.5481065759,"[[1022.6, 3.0], [150.0, 3.2]]"
19:21:30.872,svm,rbf,100000,1E+11,0.8702069379,0.5475524557,"[[1022.6, 3.0], [150.0, 3.2]]"
19:21:36.254,svm,rbf,100000,1E+12,0.8702069379,0.5468242744,"[[1022.6, 3.0], [150.0, 3.2]]"
19:21:36.378,svm,rbf,100000,5E+11,0.8702069379,0.5480205022,"[[1022.6, 3.0], [150.0, 3.2]]"
19:21:39.956,svm,rbf,100000,1E+13,0.8702069379,0.5480249569,"[[1022.6, 3.0], [150.0, 3.2]]"
19:21:43.353,svm,rbf,100000,5E+12,0.8702069379,0.5474651060,"[[1022.6, 3.0], [150.0, 3.2]]"
19:21:51.511,svm,rbf,100000,5E+13,0.8702069379,0.5481065759,"[[1022.6, 3.0], [150.0, 3.2]]"
19:21:53.519,svm,rbf,100000,1E+14,0.8702069379,0.5481059389,"[[1022.6, 3.0], [150.0, 3.2]]"
19:21:59.886,svm,rbf,100000,1E+15,0.8700374463,0.5469989713,"[[1022.4, 3.2], [150.0, 3.2]]"
19:22:00.847,svm,rbf,100000,5E+14,0.8700374463,0.5469976972,"[[1022.4, 3.2], [150.0, 3.2]]"
19:22:29.577,svm,rbf,100000,5E+15,0.8702069379,0.5468943986,"[[1022.6, 3.0], [150.0, 3.2]]"
19:23:06.233,svm,rbf,1000000,5E+00,0.8696980320,0.5468871366,"[[1022.2, 3.4], [150.2, 3.0]]"
19:23:47.715,svm,rbf,1000000,1E+00,0.8693587614,0.5450844586,"[[1021.8, 3.8], [150.2, 3.0]]"
19:24:50.170,svm,rbf,1000000,5E-15,0.8710556903,0.4909487587,"[[1025.2, 0.4], [151.6, 1.6]]"
19:24:50.900,svm,rbf,1000000,5E-01,0.8695286845,0.5454106082,"[[1022.2, 3.4], [150.4, 2.8]]"
19:24:58.217,svm,rbf,1000000,5E-13,0.8710556903,0.5000000000,"[[1025.2, 0.4], [151.6, 1.6]]"
19:25:00.714,svm,rbf,1000000,5E-14,0.8710556903,0.5000000000,"[[1025.2, 0.4], [151.6, 1.6]]"
19:25:01.245,svm,rbf,1000000,1E-15,0.8710556903,0.5000000000,"[[1025.2, 0.4], [151.6, 1.6]]"
19:25:04.849,svm,rbf,1000000,1E-13,0.8710556903,0.4927524311,"[[1025.2, 0.4], [151.6, 1.6]]"
19:25:06.463,svm,rbf,1000000,5E-12,0.8710556903,0.5000000000,"[[1025.2, 0.4], [151.6, 1.6]]"
19:25:06.655,svm,rbf,1000000,1E-14,0.8710556903,0.4888047093,"[[1025.2, 0.4], [151.6, 1.6]]"
19:25:09.525,svm,rbf,1000000,1E+01,0.8703767172,0.5477288305,"[[1022.8, 2.8], [150.0, 3.2]]"
19:25:11.756,svm,rbf,1000000,5E-11,0.8710556903,0.5000000000,"[[1025.2, 0.4], [151.6, 1.6]]"
19:25:13.440,svm,rbf,1000000,1E-09,0.8710556903,0.4898747011,"[[1025.2, 0.4], [151.6, 1.6]]"
19:25:14.471,svm,rbf,1000000,1E-11,0.8710556903,0.5000000000,"[[1025.2, 0.4], [151.6, 1.6]]"
19:25:15.257,svm,rbf,1000000,1E-12,0.8710556903,0.4946539136,"[[1025.2, 0.4], [151.6, 1.6]]"
19:25:17.365,svm,rbf,1000000,5E-08,0.8710556903,0.4903854615,"[[1025.2, 0.4], [151.6, 1.6]]"
19:25:18.413,svm,sigmoid,10,1E-15,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:19.526,svm,sigmoid,10,5E-15,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:19.904,svm,rbf,1000000,5E-10,0.8710556903,0.5000000000,"[[1025.2, 0.4], [151.6, 1.6]]"
19:25:20.557,svm,sigmoid,10,1E-14,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:20.865,svm,sigmoid,10,5E-14,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:25:21.542,svm,sigmoid,10,1E-13,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:25:21.894,svm,sigmoid,10,5E-13,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:25:22.587,svm,sigmoid,10,1E-12,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:25:22.887,svm,sigmoid,10,5E-12,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:25:23.213,svm,rbf,1000000,1E-10,0.8710556903,0.4934334449,"[[1025.2, 0.4], [151.6, 1.6]]"
19:25:23.321,svm,rbf,1000000,5E-09,0.8710556903,0.5000000000,"[[1025.2, 0.4], [151.6, 1.6]]"
19:25:23.649,svm,sigmoid,10,1E-11,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:25:23.974,svm,sigmoid,10,5E-11,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:25:24.329,svm,sigmoid,10,1E-10,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:24.339,svm,sigmoid,10,5E-10,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:25:24.690,svm,sigmoid,10,1E-09,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:25:24.786,svm,rbf,1000000,1E-07,0.8710556903,0.5000000000,"[[1025.2, 0.4], [151.6, 1.6]]"
19:25:24.934,svm,rbf,1000000,5E-07,0.8710556903,0.5000000000,"[[1025.2, 0.4], [151.6, 1.6]]"
19:25:25.055,svm,sigmoid,10,5E-09,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:25:25.277,svm,sigmoid,10,5E-08,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:25.435,svm,sigmoid,10,1E-08,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:25:25.702,svm,sigmoid,10,1E-07,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:25.827,svm,sigmoid,10,5E-07,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:25:25.952,svm,sigmoid,10,1E-06,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:25:26.073,svm,sigmoid,10,5E-06,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:26.256,svm,sigmoid,10,1E-05,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:25:26.387,svm,sigmoid,10,5E-05,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:25:26.812,svm,sigmoid,10,5E-04,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:26.901,svm,sigmoid,10,1E-04,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:25:27.026,svm,sigmoid,10,1E-03,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:27.215,svm,sigmoid,10,5E-03,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:27.297,svm,rbf,1000000,5E+01,0.8702069379,0.5469109852,"[[1022.6, 3.0], [150.0, 3.2]]"
19:25:27.382,svm,sigmoid,10,1E-02,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:27.493,svm,sigmoid,10,5E-02,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:25:27.931,svm,sigmoid,10,5E-01,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:27.989,svm,sigmoid,10,1E-01,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:25:28.060,svm,sigmoid,10,1E+00,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:28.369,svm,sigmoid,10,5E+00,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:28.417,svm,sigmoid,10,5E+01,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:28.433,svm,sigmoid,10,1E+01,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:28.532,svm,rbf,1000000,5E-06,0.8710556903,0.5000000000,"[[1025.2, 0.4], [151.6, 1.6]]"
19:25:28.552,svm,sigmoid,10,1E+02,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:28.684,svm,sigmoid,10,5E+02,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:29.127,svm,sigmoid,10,1E+03,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:29.127,svm,sigmoid,10,5E+03,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:29.486,svm,sigmoid,10,1E+04,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:29.486,svm,sigmoid,10,1E+05,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:29.512,svm,sigmoid,10,5E+04,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:29.541,svm,sigmoid,10,5E+05,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:29.601,svm,sigmoid,10,1E+06,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:29.733,svm,sigmoid,10,5E+06,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:30.214,svm,sigmoid,10,1E+07,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:30.407,svm,sigmoid,10,5E+07,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:30.531,svm,sigmoid,10,1E+08,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
